productivity_rank,Batch,Date,pH,OXYGEN,TOTAL_LIQUID_INFLOW,TOTAL_GAS_INFLOW,MEAN_OFFGAS,MEAN_PRESSURE
2,4043.0,2020-06-22 00:00:00,5.8,5.8149999999999995,24760.4325,9742.36,0.245,3.66
2,4043.0,2020-06-22 01:00:00,5.8225,8.0425,24270.7125,9722.8625,0.2625,3.65875
2,4043.0,2020-06-22 02:00:00,5.8325000000000005,25.27,24459.4525,9713.33,0.245,3.63875
2,4043.0,2020-06-22 03:00:00,5.7825,19.795,24790.27,9738.542500000001,0.245,3.62875
2,4043.0,2020-06-22 04:00:00,5.8025,10.717500000000001,24760.4175,9738.037499999999,0.245,3.63875
2,4043.0,2020-06-22 05:00:00,5.8,8.8325,24788.3425,9741.92,0.245,3.6425
2,4043.0,2020-06-22 06:00:00,5.8,7.835,24829.5275,9738.7675,0.245,3.65125
2,4043.0,2020-06-22 07:00:00,5.8,7.93,24786.9625,10017.055,0.245,3.655
2,4043.0,2020-06-22 08:00:00,5.8,6.1675,24749.45,10021.2575,0.245,3.65875
2,4043.0,2020-06-22 09:00:00,5.797499999999999,5.385,24778.010000000002,9848.522500000001,0.245,3.66
2,4043.0,2020-06-22 10:00:00,5.797499999999999,4.0225,24824.335,9844.795,0.245,3.6625
2,4043.0,2020-06-22 11:00:00,5.8,3.1525,24789.440000000002,9845.439999999999,0.245,3.665
2,4043.0,2020-06-22 12:00:00,5.8025,3.5,24770.0075,9843.300000000001,0.245,3.665
2,4043.0,2020-06-22 13:00:00,5.8,3.29,24793.3875,9846.075,0.245,3.665
2,4043.0,2020-06-22 14:00:00,5.8,2.9875,24801.2175,9844.1325,0.245,3.665
2,4043.0,2020-06-22 15:00:00,5.8,3.1475,24788.2025,9844.407500000001,0.245,3.66625
2,4043.0,2020-06-22 16:00:00,5.8025,2.985,24753.6475,9840.1,0.45375,3.6675
2,4043.0,2020-06-22 17:00:00,5.8275,6.3325000000000005,24858.155,9808.3,0.905,3.665
2,4043.0,2020-06-22 18:00:00,5.7924999999999995,5.8625,25295.215,9840.385,0.245,3.6574999999999998
2,4043.0,2020-06-22 19:00:00,5.797499999999999,3.9124999999999996,25310.975,9840.325,0.245,3.6574999999999998
2,4043.0,2020-06-22 20:00:00,5.8,3.8725,25262.8,9843.182499999999,0.245,3.66
2,4043.0,2020-06-22 21:00:00,5.8,3.8075,25277.66,9839.352499999999,0.245,3.66
2,4043.0,2020-06-22 22:00:00,5.8,3.4475,25292.465,9838.76,0.245,3.66
2,4043.0,2020-06-22 23:00:00,5.8,3.9225,25308.7,9840.075,0.245,3.65875
2,4043.0,2020-06-23 00:00:00,5.8025,4.452500000000001,25173.8525,9842.0225,0.245,3.6325
2,4043.0,2020-06-23 01:00:00,5.9025,13.6375,24608.9375,9805.3525,0.245,3.63875
2,4043.0,2020-06-23 02:00:00,5.7825,11.2875,25313.935,9837.9775,0.245,3.6487499999999997
2,4043.0,2020-06-23 03:00:00,5.8075,5.7475000000000005,25307.39,9838.4125,0.245,3.65
2,4043.0,2020-06-23 04:00:00,5.8,5.2225,25246.2025,9835.35,0.245,3.6537499999999996
2,4043.0,2020-06-23 05:00:00,5.797499999999999,4.765000000000001,25281.0325,9841.965,0.245,3.6574999999999998
2,4043.0,2020-06-23 06:00:00,5.8,4.577500000000001,25309.47,9835.9275,0.245,3.66
2,4043.0,2020-06-23 07:00:00,5.8,4.2575,25312.8975,9842.4525,0.245,3.6637500000000003
2,4043.0,2020-06-23 08:00:00,5.797499999999999,4.02,25295.8175,9836.614999999998,0.245,3.665
2,4043.0,2020-06-23 09:00:00,5.8,4.115,25250.0375,9833.605,0.245,3.665
2,4043.0,2020-06-23 10:00:00,5.797499999999999,4.0525,25296.9675,9843.622500000001,0.245,3.665
2,4043.0,2020-06-23 11:00:00,5.8,3.7399999999999998,25316.92,9846.21,0.245,3.665
2,4043.0,2020-06-23 12:00:00,5.8,3.365,25293.7875,9842.6075,0.245,3.665
2,4043.0,2020-06-23 13:00:00,5.8025,3.36,25159.165,9846.355,0.245,3.665
2,4043.0,2020-06-23 14:00:00,5.797499999999999,14.0725,24989.555,9808.5525,0.245,3.6550000000000002
2,4043.0,2020-06-23 15:00:00,5.81,12.174999999999999,25314.2125,9850.244999999999,0.245,3.63875
2,4043.0,2020-06-23 16:00:00,5.8025,5.945,25283.98,9837.14,0.245,3.64375
2,4043.0,2020-06-23 17:00:00,5.797499999999999,11.07,25249.7525,9835.2825,0.245,3.63625
2,4043.0,2020-06-23 18:00:00,5.7925,12.002500000000001,25297.7025,9836.052500000002,0.245,3.6325
2,4043.0,2020-06-23 19:00:00,5.8,6.5275,25313.3225,9838.292500000001,0.245,3.6412500000000003
2,4043.0,2020-06-23 20:00:00,5.8,7.8325000000000005,25285.4675,9833.6775,0.245,3.6412500000000003
2,4043.0,2020-06-23 21:00:00,5.795,6.22,25265.1725,9840.377499999999,0.245,3.6487499999999997
2,4043.0,2020-06-23 22:00:00,5.8,6.6899999999999995,25277.197500000002,9845.287499999999,0.245,3.65
2,4043.0,2020-06-23 23:00:00,5.797499999999999,8.365,25331.6125,9843.2925,0.245,3.64625
2,4043.0,2020-06-24 00:00:00,5.8025,7.5975,25295.235,9845.655,0.245,3.6475
2,4043.0,2020-06-24 01:00:00,5.805,11.317499999999999,25255.44,9843.2475,0.245,3.645
2,4043.0,2020-06-24 02:00:00,5.8025,10.485,25293.7375,9842.49,0.245,3.6412500000000003
2,4043.0,2020-06-24 03:00:00,5.795,9.2525,25295.2225,9849.150000000001,0.245,3.6412500000000003
2,4043.0,2020-06-24 04:00:00,5.8025,10.5525,25306.555,9846.42,0.245,3.64
2,4043.0,2020-06-24 05:00:00,5.8,10.705,25235.35,9843.904999999999,0.245,3.64
2,4043.0,2020-06-24 06:00:00,5.797499999999999,9.2675,25302.68,9839.55,0.245,3.64
2,4043.0,2020-06-24 07:00:00,5.797499999999999,8.19,25317.19,9845.852499999999,0.245,3.64
2,4043.0,2020-06-24 08:00:00,5.805,7.5125,25284.42,9842.535,0.245,3.635
2,4043.0,2020-06-24 09:00:00,5.8025,8.9525,25277.1925,9842.635,0.245,3.6275
2,4043.0,2020-06-24 10:00:00,5.8,10.5825,25261.1275,9833.285,0.245,3.6187500000000004
2,4043.0,2020-06-24 11:00:00,5.8025,10.6975,25289.434999999998,9839.835000000001,0.245,3.61375
2,4043.0,2020-06-24 12:00:00,5.8025,12.5925,25382.125,9834.810000000001,0.245,3.6075
2,4043.0,2020-06-24 13:00:00,5.795,14.275,25283.45,9667.009999999998,0.245,3.6012500000000003
2,4043.0,2020-06-24 14:00:00,5.8,17.925,25271.614999999998,10000.592499999999,0.245,3.59875
2,4043.0,2020-06-24 15:00:00,5.8025,14.129999999999999,25288.625,9836.0275,0.245,3.6075
2,4043.0,2020-06-24 16:00:00,5.8025,16.0,25261.955,9711.065,0.245,3.6125
2,4043.0,2020-06-24 17:00:00,5.7925,16.335,25226.627500000002,9838.535,0.245,3.61375
2,4043.0,2020-06-24 18:00:00,5.8025,16.58,25257.595,9847.7425,0.245,3.615
2,4043.0,2020-06-24 19:00:00,5.797499999999999,18.965,25265.235,9846.9175,0.245,3.61375
2,4043.0,2020-06-24 20:00:00,5.8,20.4,25265.445,9845.3925,0.245,3.61
2,4043.0,2020-06-24 21:00:00,5.807499999999999,27.915,25193.1375,9847.140000000001,0.245,3.6087499999999997
2,4043.0,2020-06-24 22:00:00,5.8,36.6925,25276.955,9841.9725,0.245,3.6025
2,4043.0,2020-06-24 23:00:00,5.779999999999999,22.7875,25233.8675,9851.635,0.245,3.6075
2,4043.0,2020-06-25 00:00:00,5.8175,17.0725,25284.942499999997,9848.022500000001,0.245,3.6187500000000004
2,4043.0,2020-06-25 01:00:00,5.7925,16.975,25196.845,9846.96,0.245,3.615
2,4043.0,2020-06-25 02:00:00,5.8025,10.907499999999999,25208.42,9843.215,0.245,3.62125
2,4043.0,2020-06-25 03:00:00,5.8025,9.025,25227.025,9840.115,0.245,3.625
2,4043.0,2020-06-25 04:00:00,5.8,8.2175,25289.2,9844.0175,0.245,3.625
2,4043.0,2020-06-25 05:00:00,5.8025,7.507499999999999,25228.0325,9833.415,0.245,3.625
2,4043.0,2020-06-25 06:00:00,5.8025,6.9625,25217.31,9832.185000000001,0.245,3.625
2,4043.0,2020-06-25 07:00:00,5.8,6.88,25227.23,9826.7875,0.245,3.62125
2,4043.0,2020-06-25 08:00:00,5.8025,8.1425,25276.9325,9833.202500000001,0.245,3.5925000000000002
2,4043.0,2020-06-25 09:00:00,5.8,7.3325,25238.425,9842.3125,0.245,3.5962500000000004
2,4043.0,2020-06-25 10:00:00,5.8,6.855,25229.767499999998,9978.015000000001,0.245,3.6012500000000003
2,4043.0,2020-06-25 11:00:00,5.8,5.9399999999999995,25233.010000000002,10016.365,0.245,3.60625
2,4043.0,2020-06-25 12:00:00,5.797499999999999,5.28,25242.34,9889.5425,0.245,3.61375
2,4043.0,2020-06-25 13:00:00,5.805,5.2575,25211.425,10041.4675,0.2475,3.6175
2,4043.0,2020-06-25 14:00:00,5.8,4.9799999999999995,25192.645,10228.35,1.02,3.62
2,4043.0,2020-06-25 15:00:00,5.8,5.73,25216.9925,10578.88,2.7175000000000002,3.61625
2,4043.0,2020-06-25 16:00:00,5.81,7.7675,24967.38,11109.942500000001,2.5949999999999998,3.6125
2,4043.0,2020-06-25 17:00:00,5.775,19.41,24934.65,11206.192500000001,0.46875000000000006,3.62625
2,4043.0,2020-06-25 18:00:00,5.8125,11.135,25084.43,11233.6275,0.245,3.63875
2,4043.0,2020-06-25 19:00:00,5.797499999999999,6.905,25185.3725,11237.135,0.245,3.645
2,4043.0,2020-06-25 20:00:00,5.8025,6.8100000000000005,24976.325,11235.0625,0.245,3.65
2,4043.0,2020-06-25 21:00:00,5.8025,8.8775,24690.7,11231.73,0.245,3.65
2,4043.0,2020-06-25 22:00:00,5.8,11.1625,24707.3475,11226.835,0.245,3.6525
2,4043.0,2020-06-25 23:00:00,5.785,8.41,24676.6825,11234.8825,0.245,3.65625
2,4043.0,2020-06-26 00:00:00,5.8075,5.2075,24752.317499999997,11243.8125,0.245,3.66
2,4043.0,2020-06-26 01:00:00,5.8,6.4125000000000005,24703.275,11234.92,0.245,3.65875
2,4043.0,2020-06-26 02:00:00,5.797499999999999,6.385,24723.552499999998,11239.662499999999,0.245,3.655
2,4043.0,2020-06-26 03:00:00,5.805,7.199999999999999,24638.95,11237.7425,0.245,3.655
2,4043.0,2020-06-26 04:00:00,5.8,8.7375,24692.6,11236.3125,0.245,3.65
2,4043.0,2020-06-26 05:00:00,5.81,13.8475,24266.947500000002,11231.602499999999,0.245,3.6475
2,4043.0,2020-06-26 06:00:00,5.7825,23.3375,24169.495000000003,11225.39,0.245,3.63625
2,4043.0,2020-06-26 07:00:00,5.81,13.96,24119.27,11236.3975,0.245,3.64
2,4043.0,2020-06-26 08:00:00,5.805,10.7375,24169.322500000002,11233.892499999998,0.245,3.6412500000000003
2,4043.0,2020-06-26 09:00:00,5.797499999999999,13.08,24238.4675,11231.384999999998,0.245,3.63875
2,4043.0,2020-06-26 10:00:00,5.8,10.605,24221.205,11233.5075,0.245,3.64
2,4043.0,2020-06-26 11:00:00,5.8,11.07,24272.0425,11234.915,0.245,3.6375
2,4043.0,2020-06-26 12:00:00,5.797499999999999,15.8675,24589.03,11233.205,0.245,3.6312499999999996
2,4043.0,2020-06-26 13:00:00,5.8025,13.7075,24825.1325,11237.025,0.245,3.63
2,4043.0,2020-06-26 14:00:00,5.81,27.2425,24735.715,11232.185,0.245,3.6125
2,4043.0,2020-06-26 15:00:00,5.795,44.155,24743.1125,11228.622500000001,0.245,3.58375
2,4043.0,2020-06-26 16:00:00,5.795,41.445,25232.585,11233.647500000001,0.245,3.58375
2,4043.0,2020-06-26 17:00:00,5.8,36.16,25295.8875,11232.985,0.245,3.59375
2,4043.0,2020-06-26 18:00:00,5.8,34.5875,25266.04,11232.7475,0.245,3.6
2,4043.0,2020-06-26 19:00:00,5.797499999999999,31.955,25261.2625,11239.3275,0.245,3.6075
2,4043.0,2020-06-26 20:00:00,5.797499999999999,32.2575,25243.64,11238.8625,0.245,3.61
2,4043.0,2020-06-26 21:00:00,5.7925,31.4925,25267.45,11239.8525,0.245,3.615
2,4043.0,2020-06-26 22:00:00,5.795,25.215,25291.8525,11243.412499999999,0.245,3.6175
2,4043.0,2020-06-26 23:00:00,5.795,15.0625,25265.809999999998,11244.842499999999,0.245,3.6225
2,4043.0,2020-06-27 00:00:00,5.807499999999999,12.085,25245.08,11170.83,0.245,3.625
2,4043.0,2020-06-27 01:00:00,5.8025,6.325,25264.8175,10212.2625,0.245,3.6325
2,4043.0,2020-06-27 02:00:00,5.8025,6.6825,25274.8075,10043.039999999999,0.245,3.63
2,4043.0,2020-06-27 03:00:00,5.795,4.455,25292.0675,10045.055,0.245,3.63
2,4043.0,2020-06-27 04:00:00,5.805,3.7525000000000004,25265.375,10038.857500000002,0.245,3.6312499999999996
2,4043.0,2020-06-27 05:00:00,5.805,4.34,25267.475,10038.4825,0.245,3.63
2,4043.0,2020-06-27 06:00:00,5.8025,4.025,25243.9575,10033.4975,0.245,3.6312499999999996
2,4043.0,2020-06-27 07:00:00,5.8025,3.9299999999999997,25290.5275,10033.5275,0.245,3.635
2,4043.0,2020-06-27 08:00:00,5.8025,3.455,25253.475,10034.3875,0.245,3.63875
2,4043.0,2020-06-27 09:00:00,5.8,3.3875,25261.2625,10039.4675,0.245,3.6425
2,4043.0,2020-06-27 10:00:00,5.8025,3.5175,25251.8625,10035.654999999999,0.245,3.65
2,4043.0,2020-06-27 11:00:00,5.8025,3.235,25391.015,10028.650000000001,0.45,3.655
2,4043.0,2020-06-27 12:00:00,5.8,3.52,25114.0925,10036.2075,3.27625,3.66
2,4043.0,2020-06-27 13:00:00,5.84,6.2675,24583.22,10001.7675,4.7125,3.65625
2,4043.0,2020-06-27 14:00:00,5.7675,5.46,25043.735,10039.93,0.36375,3.63875
2,4043.0,2020-06-27 15:00:00,5.79,5.695,25224.96,10025.27,0.245,3.6375
2,4043.0,2020-06-27 16:00:00,5.8025,4.172499999999999,25304.1275,10029.640000000001,0.245,3.645
2,4043.0,2020-06-27 17:00:00,5.797499999999999,3.9325,25273.235,10037.53,0.245,3.655
2,4043.0,2020-06-27 18:00:00,5.797499999999999,3.6174999999999997,25249.0425,10035.717499999999,0.245,3.6625
2,4043.0,2020-06-27 19:00:00,5.8,3.9325,25214.535,10033.565,0.245,3.6675
2,4043.0,2020-06-27 20:00:00,5.797499999999999,3.9175,25310.24,10034.982500000002,0.245,3.6725
2,4043.0,2020-06-27 21:00:00,5.795,3.8949999999999996,25268.6625,10038.385000000002,0.28500000000000003,3.675
2,4043.0,2020-06-27 22:00:00,5.835,8.74,24455.3575,10011.6075,1.32625,3.67375
2,4043.0,2020-06-27 23:00:00,5.7924999999999995,10.8575,25219.0525,10025.247500000001,0.3,3.6574999999999998
2,4043.0,2020-06-28 00:00:00,5.8,7.87,25266.065000000002,10034.495,0.245,3.65875
2,4043.0,2020-06-28 01:00:00,5.805,5.625,25297.6325,10038.7475,0.245,3.6637500000000003
2,4043.0,2020-06-28 02:00:00,5.8,4.935,25260.7925,10036.685000000001,0.245,3.66625
2,4043.0,2020-06-28 03:00:00,5.8,4.9925,25242.0425,10036.725,0.245,3.67
2,4043.0,2020-06-28 04:00:00,5.8,5.355,25278.385000000002,10034.655,0.245,3.67
2,4043.0,2020-06-28 05:00:00,5.8,5.6125,25296.4,10036.407500000001,0.245,3.67375
2,4043.0,2020-06-28 06:00:00,5.8,5.9624999999999995,25267.425,10037.8575,0.245,3.67
2,4043.0,2020-06-28 07:00:00,5.797499999999999,6.285,25249.235,10045.4525,0.245,3.67
2,4043.0,2020-06-28 08:00:00,5.8,6.3875,25197.3325,10040.375,0.245,3.67
2,4043.0,2020-06-28 09:00:00,5.8025,6.1825,24992.425,10098.2225,0.245,3.665
2,4043.0,2020-06-28 10:00:00,5.797499999999999,6.4399999999999995,24981.995,10044.93,0.245,3.665
2,4043.0,2020-06-28 11:00:00,5.8025,6.2975,24958.3775,10037.5775,0.245,3.665
2,4043.0,2020-06-28 12:00:00,5.805,5.745,24959.8375,10042.234999999999,0.245,3.665
2,4043.0,2020-06-28 13:00:00,5.797499999999999,5.0275,24993.0825,10039.605,0.245,3.66
2,4043.0,2020-06-28 14:00:00,5.6,7.9350000000000005,22595.3875,9075.0275,0.245,3.6637500000000003
2,4043.0,2020-06-28 15:00:00,4.5025,25.365,17315.5325,4789.43,0.245,3.8137499999999998
2,4043.0,2020-06-28 16:00:00,4.295,16.475,17710.15,3011.9700000000003,0.245,3.7475
3,4047.0,2020-10-13 23:00:00,5.8,115.0,20923.329999999998,11653.03,3.981666666666667,3.401666666666667
3,4047.0,2020-10-14 00:00:00,5.805,115.0,20937.377500000002,11630.945,3.8225,3.54
3,4047.0,2020-10-14 01:00:00,5.779999999999999,115.0,21531.260000000002,11652.5675,3.83625,3.61125
3,4047.0,2020-10-14 02:00:00,5.8025,105.9525,22510.760000000002,11660.127499999999,3.7824999999999998,3.6187500000000004
3,4047.0,2020-10-14 03:00:00,5.7925,80.8425,22804.475,11666.6775,3.71625,3.6237500000000002
3,4047.0,2020-10-14 04:00:00,5.797499999999999,56.4075,23413.9525,11670.44,3.7625,3.6275
3,4047.0,2020-10-14 05:00:00,5.795,45.5475,23718.135000000002,11675.695,4.10375,3.63
3,4047.0,2020-10-14 06:00:00,5.8,38.335,23758.335,11678.887499999999,3.68125,3.63
3,4047.0,2020-10-14 07:00:00,5.8,34.785,23742.8825,11676.8325,3.62875,3.6325
3,4047.0,2020-10-14 08:00:00,5.8,30.947499999999998,23672.64,11679.974999999999,3.61375,3.635
3,4047.0,2020-10-14 09:00:00,5.797499999999999,27.1475,23505.5475,11677.359999999999,3.63,3.635
3,4047.0,2020-10-14 10:00:00,5.8025,22.9975,23529.055,11317.592499999999,3.69625,3.62375
3,4047.0,2020-10-14 11:00:00,5.8025,22.81,23511.57,10674.3575,3.6925,3.595
3,4047.0,2020-10-14 12:00:00,5.797499999999999,23.4925,23538.552499999998,10684.2225,3.6862500000000002,3.595
3,4047.0,2020-10-14 13:00:00,5.8,21.34,23562.7,10677.395,3.64375,3.595
3,4047.0,2020-10-14 14:00:00,5.8,18.2425,23577.505,10686.565,3.60875,3.5975
3,4047.0,2020-10-14 15:00:00,5.8,15.530000000000001,23556.2825,10683.064999999999,3.8475,3.6012500000000003
3,4047.0,2020-10-14 16:00:00,5.8,13.605,24082.6875,10698.9425,5.105,3.605
3,4047.0,2020-10-14 17:00:00,5.8,17.93,24099.05,11712.095,6.99375,3.5949999999999998
3,4047.0,2020-10-14 18:00:00,5.8025,14.7525,23957.685,11989.637499999999,8.1475,3.59375
3,4047.0,2020-10-14 19:00:00,5.8175,49.005,23775.1025,11947.897500000001,7.58125,3.58625
3,4047.0,2020-10-14 20:00:00,5.7875,14.49,24117.1125,11990.7975,3.54375,3.6375
3,4047.0,2020-10-14 21:00:00,5.785,14.4775,24129.79,11972.779999999999,3.32125,3.64
3,4047.0,2020-10-14 22:00:00,5.81,12.2225,24087.8125,12009.86,3.33,3.6275
3,4047.0,2020-10-14 23:00:00,5.8,11.745000000000001,24081.502500000002,11987.657500000001,3.31625,3.595
3,4047.0,2020-10-15 00:00:00,5.8,12.645,24145.2725,11983.6425,3.63375,3.6
3,4047.0,2020-10-15 01:00:00,5.824999999999999,49.825,24126.365,11948.415,4.22,3.59
3,4047.0,2020-10-15 02:00:00,5.7775,28.6625,24112.510000000002,11988.165,3.39125,3.63375
3,4047.0,2020-10-15 03:00:00,5.7925,21.947499999999998,24095.31,11983.0025,3.32875,3.63625
3,4047.0,2020-10-15 04:00:00,5.805,19.975,24138.927499999998,11991.1625,3.30875,3.635
3,4047.0,2020-10-15 05:00:00,5.8,19.6625,24183.5325,11991.95,3.32625,3.6325
3,4047.0,2020-10-15 06:00:00,5.8025,19.39,24140.02,11997.6525,3.3075,3.5975
3,4047.0,2020-10-15 07:00:00,5.7925,23.975,24140.2925,11990.6475,3.2725,3.59
3,4047.0,2020-10-15 08:00:00,5.8,22.5625,24162.4825,11995.494999999999,3.1175,3.59
3,4047.0,2020-10-15 09:00:00,5.8,22.4775,24496.71,11995.0725,3.18125,3.5925000000000002
3,4047.0,2020-10-15 10:00:00,5.8,22.8375,24467.9125,11993.005000000001,3.26,3.59125
3,4047.0,2020-10-15 11:00:00,5.8,25.142500000000002,24465.7825,11994.210000000001,3.29875,3.59
3,4047.0,2020-10-15 12:00:00,5.8,26.9,24433.447500000002,11992.155,3.29,3.59
3,4047.0,2020-10-15 13:00:00,5.8,27.27,24725.86,11985.205,3.30375,3.63625
3,4047.0,2020-10-15 14:00:00,5.8,24.04,24984.8125,11994.695,3.31875,3.64625
3,4047.0,2020-10-15 15:00:00,5.8,22.1275,24962.870000000003,11828.789999999999,3.4025,3.64375
3,4047.0,2020-10-15 16:00:00,5.8025,28.195,24940.745000000003,11637.6675,4.25375,3.59625
3,4047.0,2020-10-15 17:00:00,5.7925,28.8425,24945.795,11982.497500000001,4.0425,3.6125
3,4047.0,2020-10-15 18:00:00,5.8,28.465,24978.8375,11988.177500000002,4.4775,3.65
3,4047.0,2020-10-15 19:00:00,5.8025,23.7575,24953.98,11991.16,6.77,3.64375
3,4047.0,2020-10-15 20:00:00,5.84,62.2025,24838.8575,11939.535,8.315000000000001,3.6225
3,4047.0,2020-10-15 21:00:00,5.765,43.255,25454.825,11982.1325,3.6575,3.6325
3,4047.0,2020-10-15 22:00:00,5.7875,46.55,25481.835,11984.795,3.105,3.63
3,4047.0,2020-10-15 23:00:00,5.805,39.6675,25463.6725,11985.877499999999,3.0225,3.63
3,4047.0,2020-10-16 00:00:00,5.8,41.445,25481.775,11981.2575,3.005,3.63375
3,4047.0,2020-10-16 01:00:00,5.797499999999999,48.67,25457.805,11983.6675,3.075,3.635
3,4047.0,2020-10-16 02:00:00,5.8,39.1775,25488.09,11985.865000000002,3.0725,3.63625
3,4047.0,2020-10-16 03:00:00,5.8,15.155000000000001,25506.815,11986.130000000001,3.0475000000000003,3.64
3,4047.0,2020-10-16 04:00:00,5.8,13.9175,25463.4725,11995.425,3.00625,3.645
3,4047.0,2020-10-16 05:00:00,5.8,11.6075,25444.7475,11978.6675,3.0012499999999998,3.645
3,4047.0,2020-10-16 06:00:00,5.645,6.1125,25472.66,7230.42,4.98,3.65875
3,4047.0,2020-10-16 07:00:00,5.765,89.58500000000001,24733.0075,11897.4975,15.30875,3.6399999999999997
3,4047.0,2020-10-16 08:00:00,5.7325,44.292500000000004,25395.2025,11989.985,10.12875,3.6237500000000002
3,4047.0,2020-10-16 09:00:00,5.8,29.2125,25447.160000000003,11974.31,3.1574999999999998,3.62875
3,4047.0,2020-10-16 10:00:00,5.79,11.05,25516.6075,11991.2425,3.07,3.635
3,4047.0,2020-10-16 11:00:00,5.807499999999999,9.1275,25510.985,11988.995,2.6925,3.6375
3,4047.0,2020-10-16 12:00:00,5.8,8.48,25463.4975,11986.235,2.5,3.6375
3,4047.0,2020-10-16 13:00:00,5.797499999999999,8.695,25438.0675,11988.825,2.5,3.635
3,4047.0,2020-10-16 14:00:00,5.8,8.9975,25475.56,11986.567500000001,2.5,3.635
3,4047.0,2020-10-16 15:00:00,5.8,9.7575,25484.515,11996.96,2.5,3.6225
3,4047.0,2020-10-16 16:00:00,5.8,10.5325,25457.675,11987.4675,2.5,3.59375
3,4047.0,2020-10-16 17:00:00,5.8,12.04,25462.97,11989.9675,2.5,3.595
3,4047.0,2020-10-16 18:00:00,5.8,12.025,25444.64,11987.685000000001,2.5,3.595
3,4047.0,2020-10-16 19:00:00,5.8,11.682500000000001,25488.5525,11986.8125,2.5,3.6
3,4047.0,2020-10-16 20:00:00,5.865,44.11,24734.559999999998,11965.05,2.63,3.59875
3,4047.0,2020-10-16 21:00:00,5.7925,48.16,25360.7225,11953.6225,2.55625,3.63
3,4047.0,2020-10-16 22:00:00,5.82,19.335,25444.535,11991.265,2.5,3.625
3,4047.0,2020-10-16 23:00:00,5.795,21.3825,25442.7175,11986.074999999999,2.5,3.625
3,4047.0,2020-10-17 00:00:00,5.8,16.7975,25492.6075,11985.4475,2.5,3.625
3,4047.0,2020-10-17 01:00:00,5.8,13.41,25460.505,11987.3525,2.5,3.63
3,4047.0,2020-10-17 02:00:00,5.797499999999999,12.8225,25437.995000000003,11982.52,2.5,3.6312499999999996
3,4047.0,2020-10-17 03:00:00,5.8,10.58,25452.71,11990.377499999999,2.5,3.635
3,4047.0,2020-10-17 04:00:00,5.8,9.3,25492.59,11989.585,2.5,3.635
3,4047.0,2020-10-17 05:00:00,5.8,8.9225,25457.122499999998,11992.4075,2.5,3.635
3,4047.0,2020-10-17 06:00:00,5.8,9.295,25415.875,11993.8475,2.5,3.63875
3,4047.0,2020-10-17 07:00:00,5.8,8.005,25467.7625,11997.392499999998,2.5,3.64
3,4047.0,2020-10-17 08:00:00,5.8,8.5,25496.395,11997.0975,2.5,3.64
3,4047.0,2020-10-17 09:00:00,5.8,6.5125,25459.595,11994.625,2.5,3.64
3,4047.0,2020-10-17 10:00:00,5.8,7.145,25447.625,11823.1675,2.5,3.64
3,4047.0,2020-10-17 11:00:00,5.8,6.035,25438.84,10905.2575,2.5,3.6425
3,4047.0,2020-10-17 12:00:00,5.8025,7.33,25486.75,10897.9475,2.55375,3.6225
3,4047.0,2020-10-17 13:00:00,5.8,9.205,25463.2175,10891.625,4.1675,3.6012500000000003
3,4047.0,2020-10-17 14:00:00,5.8,9.61,25448.68,10756.19,6.3462499999999995,3.60375
3,4047.0,2020-10-17 15:00:00,5.82,13.3275,25133.9425,10693.759999999998,8.591249999999999,3.60375
3,4047.0,2020-10-17 16:00:00,5.79,48.475,24906.0175,10636.45,9.68375,3.61375
3,4047.0,2020-10-17 17:00:00,5.8,19.747500000000002,25469.4725,10688.8675,4.70625,3.6325
3,4047.0,2020-10-17 18:00:00,5.79,14.4225,25452.800000000003,10684.1525,2.5,3.63375
3,4047.0,2020-10-17 19:00:00,5.8,13.425,25411.3575,10686.7575,2.5,3.635
3,4047.0,2020-10-17 20:00:00,5.8,14.41,25450.4525,10693.265000000001,2.5,3.62875
3,4047.0,2020-10-17 21:00:00,5.8,15.3525,25486.7675,10690.62,2.5,3.6012500000000003
3,4047.0,2020-10-17 22:00:00,5.8,14.5825,25453.6225,10688.724999999999,2.5,3.605
3,4047.0,2020-10-17 23:00:00,5.8,14.120000000000001,25417.47,10688.4125,2.5,3.6087499999999997
3,4047.0,2020-10-18 00:00:00,5.8,13.7875,25450.24,10689.0775,2.92,3.61
3,4047.0,2020-10-18 01:00:00,5.84,21.9525,24933.035,10681.427500000002,5.2075,3.61125
3,4047.0,2020-10-18 02:00:00,5.745,40.6225,25176.612500000003,10872.25,6.1125,3.6262499999999998
3,4047.0,2020-10-18 03:00:00,5.8225,22.1175,25403.465,11667.3625,2.8425,3.63625
3,4047.0,2020-10-18 04:00:00,5.795,14.5825,25426.9675,11681.182499999999,2.5,3.64
3,4047.0,2020-10-18 05:00:00,5.8,13.2225,25452.425,11683.8125,2.5,3.64
3,4047.0,2020-10-18 06:00:00,5.8,11.6925,25432.8025,11688.0625,2.5,3.6412500000000003
3,4047.0,2020-10-18 07:00:00,5.8,11.825,25426.1525,11684.967499999999,2.5,3.645
3,4047.0,2020-10-18 08:00:00,5.8,10.2025,25406.125,11680.8,2.5,3.645
3,4047.0,2020-10-18 09:00:00,5.797499999999999,12.532499999999999,25429.42,11688.422499999999,2.5,3.645
3,4047.0,2020-10-18 10:00:00,5.795,12.6225,25441.447500000002,11689.542500000001,2.5,3.6475
