Batch,Date and time,pH,OXYGEN,TOTAL_LIQUID_INFLOW,TOTAL_GAS_INFLOW,MEAN_OFFGAS,MEAN_PRESSURE,t_norm
4043,2020-06-16 12:00:00,5.800416666666667,3.8647916666666666,25017.04354166667,12746.521458333335,0.24875,3.649270833333333,0.3684210526315789
4043,2020-06-17 00:00:00,5.800833333333333,6.5633333333333335,25030.93479166667,12745.990208333335,0.44125,3.6466666666666665,0.39473684210526316
4043,2020-06-17 12:00:00,5.782291666666667,6.44875,25041.511875,12364.940833333334,0.7127083333333334,3.6484375,0.42105263157894735
4043,2020-06-18 00:00:00,5.798333333333333,9.918750000000001,25016.236875000002,12641.585208333332,0.4428125,3.6555208333333336,0.4473684210526316
4043,2020-06-18 12:00:00,5.800208333333333,12.33625,25137.109375,12403.20375,0.245,3.656458333333333,0.47368421052631576
4043,2020-06-19 00:00:00,5.800416666666667,9.935833333333333,25319.921875,10724.231249999999,0.245,3.6602083333333333,0.5
4043,2020-06-19 12:00:00,5.801041666666666,15.367708333333333,25249.505,9686.830625,0.245,3.6456250000000003,0.5263157894736842
4043,2020-06-20 00:00:00,5.800625,8.428958333333334,25045.665624999998,9733.949583333333,0.373125,3.65875,0.5526315789473685
4043,2020-06-20 12:00:00,5.800416666666667,7.582708333333334,24703.403958333332,9732.628333333332,0.8810416666666666,3.6573958333333336,0.5789473684210527
4043,2020-06-21 00:00:00,5.806041666666666,7.452083333333333,24722.456875,9738.148958333333,1.0353125,3.655,0.6052631578947368
4043,2020-06-21 12:00:00,5.8,6.3602083333333335,24784.742916666666,9742.502916666666,0.245,3.6525,0.631578947368421
4043,2020-06-22 00:00:00,5.802916666666667,9.41375,24715.61270833333,9809.4075,0.24645833333333333,3.651666666666667,0.6578947368421053
4043,2020-06-22 12:00:00,5.801875,3.9222916666666667,25042.702708333334,9839.032916666667,0.3173958333333333,3.6622916666666665,0.6842105263157895
4043,2020-06-23 00:00:00,5.807291666666667,5.822916666666667,25226.12166666667,9836.626041666666,0.245,3.655416666666667,0.7105263157894737
4043,2020-06-23 12:00:00,5.7995833333333335,8.135416666666666,25255.077291666665,9838.096875000001,0.245,3.6469791666666667,0.7368421052631579
4043,2020-06-24 00:00:00,5.801041666666666,9.592708333333333,25284.46541666667,9842.88,0.245,3.6358333333333337,0.7631578947368421
4043,2020-06-24 12:00:00,5.798541666666666,19.549791666666668,25267.219375,9830.736666666666,0.245,3.6082291666666664,0.7894736842105263
4043,2020-06-25 00:00:00,5.801875,9.318125,25238.095,9865.384375,0.245,3.6143750000000003,0.8157894736842105
4043,2020-06-25 12:00:00,5.798958333333334,8.477083333333333,25007.19083333333,10871.137291666668,0.7303125,3.6332291666666667,0.8421052631578947
4043,2020-06-26 00:00:00,5.80125,10.881666666666668,24413.95375,11234.961666666668,0.245,3.6466666666666665,0.868421052631579
4043,2020-06-26 12:00:00,5.798125,29.095625,25084.793125,11236.392916666666,0.245,3.6089583333333333,0.8947368421052632
4043,2020-06-27 00:00:00,5.802499999999999,4.9325,25275.143541666665,10146.142708333333,0.26208333333333333,3.6359375000000003,0.9210526315789473
4043,2020-06-27 12:00:00,5.80125,5.3339583333333325,25105.021666666667,10029.154166666667,0.9778125000000001,3.6584375,0.9473684210526315
4043,2020-06-28 00:00:00,5.800416666666667,5.995416666666666,25190.675625,10043.510833333334,0.245,3.667291666666667,0.9736842105263158
4043,2020-06-28 12:00:00,5.3005555555555555,11.624444444444444,21937.536666666667,7878.285,0.245,3.705833333333333,1.0
4047,2020-10-13 12:00:00,5.8,115.0,20923.329999999998,11653.03,3.981666666666667,3.401666666666667,0.0
4047,2020-10-14 00:00:00,5.797916666666667,57.98104166666667,23052.999166666665,11555.121458333333,3.7471875000000003,3.616875,0.016129032258064516
4047,2020-10-14 12:00:00,5.8,18.902708333333333,23880.481874999998,11420.07625,4.677083333333333,3.605729166666667,0.03225806451612903
4047,2020-10-15 00:00:00,5.7995833333333335,24.091875,24222.92645833333,11987.701666666668,3.3871875,3.6065625000000003,0.04838709677419355
4047,2020-10-15 12:00:00,5.7995833333333335,33.439375,25013.794791666664,11941.057291666666,4.2465625000000005,3.6278124999999997,0.06451612903225806
4047,2020-10-16 00:00:00,5.778125,29.94604166666667,25409.860625,11581.955208333333,4.795416666666667,3.6382291666666666,0.08064516129032258
4047,2020-10-16 12:00:00,5.805833333333333,17.933125,25391.501041666666,11983.877708333333,2.5155208333333334,3.6160416666666664,0.0967741935483871
4047,2020-10-17 00:00:00,5.799791666666667,9.777083333333334,25459.968541666665,11886.589791666665,2.5,3.636041666666667,0.11290322580645161
4047,2020-10-17 12:00:00,5.800208333333333,16.167291666666667,25381.712499999998,10724.731041666668,4.2540625,3.6158333333333332,0.12903225806451613
4047,2020-10-18 00:00:00,5.7995833333333335,16.311458333333334,25366.455,11450.003541666667,3.0902083333333334,3.6363541666666666,0.14516129032258066
4047,2020-10-18 12:00:00,5.800625,12.9525,25391.45583333333,11262.881666666666,3.1314583333333332,3.639791666666667,0.16129032258064516
